id,created_at,updated_at,alamat,provinsi,negara,kota,order
1430,2023-11-03 07:32:43,2023-11-15 10:50:06,"Jln. Raya Serang-Pandeglang, Rangkasbitung, Banten, Indonesia",Banten,Indonesia,Rangkasbitung,1430
1429,2023-11-03 07:32:43,2023-11-15 10:50:06,"Jln. Raya Soekarno-Hatta, Serang Timur, Banten, Indonesia",Banten,Indonesia,Serang Timur,1429
1463,2023-11-03 07:32:42,2023-11-15 10:50:11,"Jln. Jendral Sudirman, Samarinda, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Samarinda,1463
1462,2023-11-03 07:32:42,2023-11-15 10:50:11,"Jln. Raya Landak, Landak, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Landak,1462
1461,2023-11-03 07:32:42,2023-11-15 10:50:11,"Jln. Raya Sintang, Sintang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sintang,1461
1460,2023-11-03 07:32:42,2023-11-15 10:50:11,"Jln. Raya Sanggau, Sanggau, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sanggau,1460
1459,2023-11-03 07:32:42,2023-11-15 10:50:11,"Jln. Raya Ketapang, Ketapang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Ketapang,1459
1458,2023-11-03 07:32:42,2023-11-15 10:50:11,"Jln. Raya Sambas, Sambas, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sambas,1458
1457,2023-11-03 07:32:42,2023-11-15 10:50:10,"Jln. Raya Mempawah, Mempawah, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Mempawah,1457
1456,2023-11-03 07:32:42,2023-11-15 10:50:10,"Jln. Raya Kubu Raya, Kubu Raya, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Kubu Raya,1456
1455,2023-11-03 07:32:42,2023-11-15 10:50:10,"Jln. Ahmad Yani, Singkawang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Singkawang,1455
1454,2023-11-03 07:32:42,2023-11-15 10:50:10,"Jln. Jendral Sudirman, Pontianak, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Pontianak,1454
1453,2023-11-03 07:32:42,2023-11-15 10:50:10,"Jln. Raya Blora, Blora, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Blora,1453
1452,2023-11-03 07:32:42,2023-11-15 10:50:10,"Jln. Raya Grobogan, Grobogan, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Grobogan,1452
1451,2023-11-03 07:32:42,2023-11-15 10:50:10,"Jln. Raya Pati, Pati, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Pati,1451
1450,2023-11-03 07:32:42,2023-11-15 10:50:09,"Jln. Raya Kudus, Kudus, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Kudus,1450
1449,2023-11-03 07:32:42,2023-11-15 10:50:09,"Jln. Raya Tegal, Tegal, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Tegal,1449
1448,2023-11-03 07:32:42,2023-11-15 10:50:09,"Jln. Raya Pekalongan, Pekalongan, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Pekalongan,1448
1447,2023-11-03 07:32:42,2023-11-15 10:50:09,"Jln. Raya Purwokerto, Banyumas, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Banyumas,1447
1446,2023-11-03 07:32:42,2023-11-15 10:50:09,"Jln. Ahmad Yani, Surakarta, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Surakarta,1446
1445,2023-11-03 07:32:42,2023-11-15 10:50:09,"Jln. Pahlawan, Semarang, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Semarang,1445
1487,2023-11-03 07:32:41,2023-11-15 10:50:13,"Jln. Raya Murung Raya, Puruk Cahu, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Puruk Cahu,1487
1486,2023-11-03 07:32:41,2023-11-15 10:50:12,"Jln. Raya Gunung Mas, Kuala Kurun, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Kuala Kurun,1486
1485,2023-11-03 07:32:41,2023-11-15 10:50:12,"Jln. Raya Barito Selatan, Buntok, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Buntok,1485
1484,2023-11-03 07:32:41,2023-11-15 10:50:12,"Jln. Raya Katingan, Kasongan, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Kasongan,1484
1483,2023-11-03 07:32:41,2023-11-15 10:50:12,"Jln. Raya Kapuas, Pangkalan Bun, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Pangkalan Bun,1483
1482,2023-11-03 07:32:41,2023-11-15 10:50:12,"Jln. Ahmad Yani, Sampit, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Sampit,1482
1481,2023-11-03 07:32:41,2023-11-15 10:50:12,"Jln. Jendral Sudirman, Palangkaraya, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Palangkaraya,1481
1480,2023-11-03 07:32:41,2023-11-15 10:50:12,"Jln. Raya Barito Kuala, Marabahan, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Marabahan,1480
1479,2023-11-03 07:32:41,2023-11-15 10:50:12,"Jln. Raya Banjar, Martapura, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Martapura,1479
1478,2023-11-03 07:32:41,2023-11-15 10:50:12,"Jln. Raya Tabalong, Tanjung, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Tanjung,1478
1477,2023-11-03 07:32:41,2023-11-15 10:50:12,"Jln. Raya Kotabaru, Kotabaru, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Kotabaru,1477
1476,2023-11-03 07:32:41,2023-11-15 10:50:12,"Jln. Raya Tanah Laut, Pelaihari, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Pelaihari,1476
1475,2023-11-03 07:32:41,2023-11-15 10:50:12,"Jln. Raya Hulu Sungai Tengah, Barabai, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Barabai,1475
1474,2023-11-03 07:32:41,2023-11-15 10:50:12,"Jln. Raya Hulu Sungai Selatan, Kandangan, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Kandangan,1474
1473,2023-11-03 07:32:41,2023-11-15 10:50:12,"Jln. Ahmad Yani, Banjarbaru, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Banjarbaru,1473
1472,2023-11-03 07:32:41,2023-11-15 10:50:11,"Jln. Jendral Sudirman, Banjarmasin, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Banjarmasin,1472
1471,2023-11-03 07:32:41,2023-11-15 10:50:11,"Jln. Raya Bulungan, Tanjung Selor, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanjung Selor,1471
1470,2023-11-03 07:32:41,2023-11-15 10:50:11,"Jln. Raya Nunukan, Nunukan, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Nunukan,1470
1469,2023-11-03 07:32:41,2023-11-15 10:50:11,"Jln. Raya Mahakam Ulu, Long Iram, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Long Iram,1469
1468,2023-11-03 07:32:41,2023-11-15 10:50:11,"Jln. Raya Kutai Barat, Sendawar, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Sendawar,1468
1467,2023-11-03 07:32:41,2023-11-15 10:50:11,"Jln. Raya Paser, Tanah Grogot, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanah Grogot,1467
1466,2023-11-03 07:32:41,2023-11-15 10:50:11,"Jln. Raya Berau, Tanjung Redeb, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanjung Redeb,1466
1465,2023-11-03 07:32:41,2023-11-15 10:50:11,"Jln. Raya Kutai Kartanegara, Tenggarong, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tenggarong,1465
1464,2023-11-03 07:32:41,2023-11-15 10:50:11,"Jln. Ahmad Yani, Balikpapan, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Balikpapan,1464
1505,2023-11-03 07:32:40,2023-11-15 10:50:14,"Jln. Sudirman, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1505
1504,2023-11-03 07:32:40,2023-11-15 10:50:14,"Jln. Raya Margonda, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1504
1503,2023-11-03 07:32:40,2023-11-15 10:50:14,"Jln. Raya Kalimalang, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1503
1502,2023-11-03 07:32:40,2023-11-15 10:50:14,"Jln. Ahmad Yani, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1502
1501,2023-11-03 07:32:40,2023-11-15 10:50:14,"Jln. Raya Industri Jababeka, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1501
1500,2023-11-03 07:32:40,2023-11-15 10:50:14,"Jln. P Bangka, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1500
1499,2023-11-03 07:32:40,2023-11-15 10:50:14,"Jln. Akasia, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1499
1498,2023-11-03 07:32:40,2023-11-15 10:50:14,"Jln. Raya Malinau, Malinau, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Malinau,1498
1497,2023-11-03 07:32:40,2023-11-15 10:50:13,"Jln. Raya Nunukan, Nunukan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Nunukan,1497
1496,2023-11-03 07:32:40,2023-11-15 10:50:13,"Jln. Raya Bulungan, Tanjung Selor, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Selor,1496
1495,2023-11-03 07:32:40,2023-11-15 10:50:13,"Jln. Raya Tana Tidung, Tideng Pale, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tidung,1495
1494,2023-11-03 07:32:40,2023-11-15 10:50:13,"Jln. Raya Malinau, Malinau, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Malinau,1494
1493,2023-11-03 07:32:40,2023-11-15 10:50:13,"Jln. Raya Nunukan, Nunukan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Nunukan,1493
1492,2023-11-03 07:32:40,2023-11-15 10:50:13,"Jln. Raya Bulungan, Tanjung Palas, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Palas,1492
1491,2023-11-03 07:32:40,2023-11-15 10:50:13,"Jln. Ahmad Yani, Tarakan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tarakan,1491
1490,2023-11-03 07:32:40,2023-11-15 10:50:13,"Jln. Jendral Sudirman, Tanjung Selor, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Selor,1490
1489,2023-11-03 07:32:40,2023-11-15 10:50:13,"Jln. Raya Sukamara, Sukamara, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Sukamara,1489
1488,2023-11-03 07:32:40,2023-11-15 10:50:13,"Jln. Raya Pulang Pisau, Pulang Pisau, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Pulang Pisau,1488
1528,2023-11-03 07:32:39,2023-11-15 10:50:17,"Jln. Sultan Agung, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1528
1527,2023-11-03 07:32:39,2023-11-15 10:50:17,"Jln. Jendral Sudirman, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1527
1526,2023-11-03 07:32:39,2023-11-15 10:50:16,"Jln. Merdeka Timur, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1526
1525,2023-11-03 07:32:39,2023-11-15 10:50:16,"Jln. Merdeka Barat, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1525
1524,2023-11-03 07:32:39,2023-11-15 10:50:16,"Jln. MH Thamrin, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1524
1523,2023-11-03 07:32:39,2023-11-15 10:50:16,"Jln. HR Rasuna Said, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1523
1522,2023-11-03 07:32:39,2023-11-15 10:50:16,"Jln. Rasuna Said, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1522
1521,2023-11-03 07:32:39,2023-11-15 10:50:16,"Jln. Gatot Subroto, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1521
1520,2023-11-03 07:32:39,2023-11-15 10:50:16,"Jln. Thamrin, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1520
1519,2023-11-03 07:32:39,2023-11-15 10:50:16,"Jln. Sudirman, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,1519
1518,2023-11-03 07:32:39,2023-11-15 10:50:16,"Jln. Soekarno-Hatta, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1518
1517,2023-11-03 07:32:39,2023-11-15 10:50:16,"Jln. Buah Batu, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1517
1516,2023-11-03 07:32:39,2023-11-15 10:50:15,"Jln. Terusan Pasteur, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1516
1515,2023-11-03 07:32:39,2023-11-15 10:50:15,"Jln. Setiabudi, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1515
1514,2023-11-03 07:32:39,2023-11-15 10:50:15,"Jln. Cihampelas, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1514
1513,2023-11-03 07:32:39,2023-11-15 10:50:15,"Jln. Lembang, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1513
1512,2023-11-03 07:32:39,2023-11-15 10:50:15,"Jln. Dago, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1512
1511,2023-11-03 07:32:39,2023-11-15 10:50:15,"Jln. Asia Afrika, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1511
1510,2023-11-03 07:32:39,2023-11-15 10:50:15,"Jln. Braga, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1510
1509,2023-11-03 07:32:39,2023-11-15 10:50:15,"Jln. Riau, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,1509
1508,2023-11-03 07:32:39,2023-11-15 10:50:15,"Jln. Raya Bogor, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1508
1507,2023-11-03 07:32:39,2023-11-15 10:50:15,"Jln. Raya Cikampek, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1507
1506,2023-11-03 07:32:39,2023-11-15 10:50:15,"Jln. Gatot Subroto, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1506
1536,2023-11-03 07:32:38,2023-11-15 10:50:18,"Jln. Raya Soekarno-Hatta, Serang Timur, Banten, Indonesia",Banten,Indonesia,Serang Timur,1536
1535,2023-11-03 07:32:38,2023-11-15 10:50:18,"Jln. Raya Cilegon-Serang, Anyer, Banten, Indonesia",Banten,Indonesia,Anyer,1535
1534,2023-11-03 07:32:38,2023-11-15 10:50:18,"Jln. Raya Labuan, Labuan, Banten, Indonesia",Banten,Indonesia,Labuan,1534
1533,2023-11-03 07:32:38,2023-11-15 10:50:18,"Jln. Raya Lebak, Rangkasbitung, Banten, Indonesia",Banten,Indonesia,Rangkasbitung,1533
1532,2023-11-03 07:32:38,2023-11-15 10:50:18,"Jln. Raya Pandeglang, Pandeglang, Banten, Indonesia",Banten,Indonesia,Pandeglang,1532
1531,2023-11-03 07:32:38,2023-11-15 10:50:17,"Jln. Raya Serang, Cilegon, Banten, Indonesia",Banten,Indonesia,Cilegon,1531
1530,2023-11-03 07:32:38,2023-11-15 10:50:17,"Jln. Ahmad Yani, Tangerang, Banten, Indonesia",Banten,Indonesia,Tangerang,1530
1529,2023-11-03 07:32:38,2023-11-15 10:50:17,"Jln. Jenderal Sudirman, Serang, Banten, Indonesia",Banten,Indonesia,Serang,1529
1555,2023-11-03 07:32:37,2023-11-15 10:50:20,"Jln. Raya Pekalongan, Pekalongan, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Pekalongan,1555
1554,2023-11-03 07:32:37,2023-11-15 10:50:20,"Jln. Raya Purwokerto, Banyumas, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Banyumas,1554
1553,2023-11-03 07:32:37,2023-11-15 10:50:19,"Jln. Ahmad Yani, Surakarta, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Surakarta,1553
1552,2023-11-03 07:32:37,2023-11-15 10:50:19,"Jln. Pahlawan, Semarang, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Semarang,1552
1551,2023-11-03 07:32:37,2023-11-15 10:50:19,"Jln. Raya Tuban, Tuban, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Tuban,1551
1550,2023-11-03 07:32:37,2023-11-15 10:50:19,"Jln. Raya Bojonegoro, Bojonegoro, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Bojonegoro,1550
1549,2023-11-03 07:32:37,2023-11-15 10:50:19,"Jln. Raya Nganjuk, Nganjuk, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Nganjuk,1549
1548,2023-11-03 07:32:37,2023-11-15 10:50:19,"Jln. Raya Madiun, Madiun, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Madiun,1548
1547,2023-11-03 07:32:37,2023-11-15 10:50:19,"Jln. Raya Probolinggo, Probolinggo, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Probolinggo,1547
1546,2023-11-03 07:32:37,2023-11-15 10:50:19,"Jln. Raya Pasuruan, Pasuruan, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Pasuruan,1546
1545,2023-11-03 07:32:37,2023-11-15 10:50:19,"Jln. Raya Banyuwangi, Banyuwangi, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Banyuwangi,1545
1544,2023-11-03 07:32:37,2023-11-15 10:50:19,"Jln. Raya Jember, Jember, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Jember,1544
1543,2023-11-03 07:32:37,2023-11-15 10:50:18,"Jln. Raya Lumajang, Lumajang, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Lumajang,1543
1542,2023-11-03 07:32:37,2023-11-15 10:50:18,"Jln. Raya Blitar, Blitar, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Blitar,1542
1541,2023-11-03 07:32:37,2023-11-15 10:50:18,"Jln. Raya Kediri, Kediri, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Kediri,1541
1540,2023-11-03 07:32:37,2023-11-15 10:50:18,"Jln. Raya Sidoarjo, Sidoarjo, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Sidoarjo,1540
1539,2023-11-03 07:32:37,2023-11-15 10:50:18,"Jln. Ahmad Yani, Malang, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Malang,1539
1538,2023-11-03 07:32:37,2023-11-15 10:50:18,"Jln. Basuki Rahmat, Surabaya, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Surabaya,1538
1537,2023-11-03 07:32:37,2023-11-15 10:50:18,"Jln. Raya Serang-Pandeglang, Rangkasbitung, Banten, Indonesia",Banten,Indonesia,Rangkasbitung,1537
1576,2023-11-03 07:32:36,2023-11-15 10:50:21,"Jln. Raya Mahakam Ulu, Long Iram, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Long Iram,1576
1575,2023-11-03 07:32:36,2023-11-15 10:50:21,"Jln. Raya Kutai Barat, Sendawar, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Sendawar,1575
1574,2023-11-03 07:32:36,2023-11-15 10:50:21,"Jln. Raya Paser, Tanah Grogot, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanah Grogot,1574
1573,2023-11-03 07:32:36,2023-11-15 10:50:21,"Jln. Raya Berau, Tanjung Redeb, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanjung Redeb,1573
1572,2023-11-03 07:32:36,2023-11-15 10:50:21,"Jln. Raya Kutai Kartanegara, Tenggarong, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tenggarong,1572
1571,2023-11-03 07:32:36,2023-11-15 10:50:21,"Jln. Ahmad Yani, Balikpapan, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Balikpapan,1571
1570,2023-11-03 07:32:36,2023-11-15 10:50:21,"Jln. Jendral Sudirman, Samarinda, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Samarinda,1570
1569,2023-11-03 07:32:36,2023-11-15 10:50:21,"Jln. Raya Landak, Landak, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Landak,1569
1568,2023-11-03 07:32:36,2023-11-15 10:50:21,"Jln. Raya Sintang, Sintang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sintang,1568
1567,2023-11-03 07:32:36,2023-11-15 10:50:21,"Jln. Raya Sanggau, Sanggau, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sanggau,1567
1566,2023-11-03 07:32:36,2023-11-15 10:50:21,"Jln. Raya Ketapang, Ketapang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Ketapang,1566
1565,2023-11-03 07:32:36,2023-11-15 10:50:21,"Jln. Raya Sambas, Sambas, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sambas,1565
1564,2023-11-03 07:32:36,2023-11-15 10:50:20,"Jln. Raya Mempawah, Mempawah, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Mempawah,1564
1563,2023-11-03 07:32:36,2023-11-15 10:50:20,"Jln. Raya Kubu Raya, Kubu Raya, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Kubu Raya,1563
1562,2023-11-03 07:32:36,2023-11-15 10:50:20,"Jln. Ahmad Yani, Singkawang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Singkawang,1562
1561,2023-11-03 07:32:36,2023-11-15 10:50:20,"Jln. Jendral Sudirman, Pontianak, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Pontianak,1561
1560,2023-11-03 07:32:36,2023-11-15 10:50:20,"Jln. Raya Blora, Blora, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Blora,1560
1559,2023-11-03 07:32:36,2023-11-15 10:50:20,"Jln. Raya Grobogan, Grobogan, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Grobogan,1559
1558,2023-11-03 07:32:36,2023-11-15 10:50:20,"Jln. Raya Pati, Pati, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Pati,1558
1557,2023-11-03 07:32:36,2023-11-15 10:50:20,"Jln. Raya Kudus, Kudus, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Kudus,1557
1556,2023-11-03 07:32:36,2023-11-15 10:50:20,"Jln. Raya Tegal, Tegal, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Tegal,1556
1587,2023-11-03 07:32:35,2023-11-15 10:50:23,"Jln. Raya Barito Kuala, Marabahan, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Marabahan,1587
1586,2023-11-03 07:32:35,2023-11-15 10:50:23,"Jln. Raya Banjar, Martapura, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Martapura,1586
1585,2023-11-03 07:32:35,2023-11-15 10:50:23,"Jln. Raya Tabalong, Tanjung, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Tanjung,1585
1584,2023-11-03 07:32:35,2023-11-15 10:50:22,"Jln. Raya Kotabaru, Kotabaru, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Kotabaru,1584
1583,2023-11-03 07:32:35,2023-11-15 10:50:22,"Jln. Raya Tanah Laut, Pelaihari, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Pelaihari,1583
1582,2023-11-03 07:32:35,2023-11-15 10:50:22,"Jln. Raya Hulu Sungai Tengah, Barabai, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Barabai,1582
1581,2023-11-03 07:32:35,2023-11-15 10:50:22,"Jln. Raya Hulu Sungai Selatan, Kandangan, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Kandangan,1581
1580,2023-11-03 07:32:35,2023-11-15 10:50:22,"Jln. Ahmad Yani, Banjarbaru, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Banjarbaru,1580
1579,2023-11-03 07:32:35,2023-11-15 10:50:22,"Jln. Jendral Sudirman, Banjarmasin, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Banjarmasin,1579
1578,2023-11-03 07:32:35,2023-11-15 10:50:21,"Jln. Raya Bulungan, Tanjung Selor, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanjung Selor,1578
1577,2023-11-03 07:32:35,2023-11-15 10:50:21,"Jln. Raya Nunukan, Nunukan, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Nunukan,1577
1595,2023-11-03 07:32:34,2023-11-15 10:50:25,"Jln. Raya Pulang Pisau, Pulang Pisau, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Pulang Pisau,1595
1594,2023-11-03 07:32:34,2023-11-15 10:50:25,"Jln. Raya Murung Raya, Puruk Cahu, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Puruk Cahu,1594
1593,2023-11-03 07:32:34,2023-11-15 10:50:24,"Jln. Raya Gunung Mas, Kuala Kurun, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Kuala Kurun,1593
1592,2023-11-03 07:32:34,2023-11-15 10:50:24,"Jln. Raya Barito Selatan, Buntok, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Buntok,1592
1591,2023-11-03 07:32:34,2023-11-15 10:50:24,"Jln. Raya Katingan, Kasongan, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Kasongan,1591
1590,2023-11-03 07:32:34,2023-11-15 10:50:24,"Jln. Raya Kapuas, Pangkalan Bun, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Pangkalan Bun,1590
1589,2023-11-03 07:32:34,2023-11-15 10:50:24,"Jln. Ahmad Yani, Sampit, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Sampit,1589
1588,2023-11-03 07:32:34,2023-11-15 10:50:23,"Jln. Jendral Sudirman, Palangkaraya, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Palangkaraya,1588
1606,2023-11-03 07:32:33,2023-11-15 10:50:26,"Jln. Akasia, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,1606
1605,2023-11-03 07:32:33,2023-11-15 10:50:25,"Jln. Raya Malinau, Malinau, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Malinau,1605
1604,2023-11-03 07:32:33,2023-11-15 10:50:25,"Jln. Raya Nunukan, Nunukan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Nunukan,1604
